subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"40216005","40216.x4","Na-23","N,2N","CS","Spectrum average Cross section for 23Na(n,2n)22Na","1.42","1.42","1"," ","F.Nasyrov,B.D.Stsiborskii","1968","Atomnaya Energiya 25,(5),437 (1968); Soviet Atomic Energy 25,1251 (1968); Doklady Akademii Nauk 180,(4),836 (1968); Soviet Physics-Doklady 13,559 (1968)"
"40244065","40244.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.2","0.2","1"," ","A.I.Leipunskiy,O.D.Kazachkovskiy,G.Ja.Artyukhov,A.I.Baryshnikov,T.S.Belanova,V.I.Galkov,Yu.Ja.Stavisskiy,E.A.Stumbur,L.E.Sherman","1958","Second Internat. At.En. Conf.,Geneva 1958 15,50(2219) (1958)"
"40244065","40244.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.2","0.2","1"," ","A.I.Leipunskiy,O.D.Kazachkovskiy,G.Ja.Artyukhov,A.I.Baryshnikov,T.S.Belanova,V.I.Galkov,Yu.Ja.Stavisskiy,E.A.Stumbur,L.E.Sherman","1958","Second Internat. At.En. Conf.,Geneva 1958 15,50(2219) (1958)"
"40244085","40244.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.7","4.0","2"," ","A.I.Leipunskiy,O.D.Kazachkovskiy,G.Ja.Artyukhov,A.I.Baryshnikov,T.S.Belanova,V.I.Galkov,Yu.Ja.Stavisskiy,E.A.Stumbur,L.E.Sherman","1958","Second Internat. At.En. Conf.,Geneva 1958 15,50(2219) (1958)"
"40244085","40244.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.7","4.0","2"," ","A.I.Leipunskiy,O.D.Kazachkovskiy,G.Ja.Artyukhov,A.I.Baryshnikov,T.S.Belanova,V.I.Galkov,Yu.Ja.Stavisskiy,E.A.Stumbur,L.E.Sherman","1958","Second Internat. At.En. Conf.,Geneva 1958 15,50(2219) (1958)"
"40381002","40381.x4","Na-23","N,NON","CS","Cross section for 23Na(n,Nonelastic)","4.0999","4.0999","1"," ","M.V.Pasechnik","1955","1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,3 (1955)"
"40421002","40421.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.024","0.024","1"," ","V.N.Kononov,Yu.Ya.Stavisskiy,V.A.Tolstikov","1958","Soviet Atomic Energy 5,1483 (1958); Atomnaya Energiya 5,564 (1958); Reactor Science (J.Nucl.Energy,Part A) 11,46(1) (1959)"
"40421002","40421.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","0.024","0.024","1"," ","V.N.Kononov,Yu.Ya.Stavisskiy,V.A.Tolstikov","1958","Soviet Atomic Energy 5,1483 (1958); Atomnaya Energiya 5,564 (1958); Reactor Science (J.Nucl.Energy,Part A) 11,46(1) (1959)"
"40505002","40505.x4","Na-23","N,INL","CS","Partial gamma-production cross section for 23Na(n,Inelastic)23Na","14.6","14.6","5"," ","A.P.Degtyarev,V.V.Kravtsov,G.A.Prokopets","1977","4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 2,57 (1977)"
"40505003","40505.x4","Na-23","N,A","CS","Partial gamma-production cross section for 23Na(n,alpha)20F","14.6","14.6","2"," ","A.P.Degtyarev,V.V.Kravtsov,G.A.Prokopets","1977","4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 2,57 (1977)"
"40589002","40589.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24mNa","2.53e-08","2.53e-08","1"," ","L.V.Groshev,B.P.Ad'Yasevich,A.M.Demidov","1955","1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,39(P/651) (1955); 1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,53(P/651) (1955)"
"40589002","40589.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24mNa","2.53e-08","2.53e-08","1"," ","L.V.Groshev,B.P.Ad'Yasevich,A.M.Demidov","1955","1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,39(P/651) (1955); 1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,53(P/651) (1955)"
"40589003","40589.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","L.V.Groshev,B.P.Ad'Yasevich,A.M.Demidov","1955","1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,39(P/651) (1955); 1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,53(P/651) (1955)"
"40589003","40589.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","L.V.Groshev,B.P.Ad'Yasevich,A.M.Demidov","1955","1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,39(P/651) (1955); 1st UN Conf.Peaceful Uses Atomic Energy,Geneva 1955 2,53(P/651) (1955)"
"40596009","40596.x4","Na-23","N,INL","DE","Energy spectrum of outgoing particles for 23Na(n,Inelastic)23Na","14.6","14.6","28"," ","Yu.E.Kozy,G.A.Prokopets","1978","Yadernaya Fizika 28,16 (1978); Soviet Journal of Nuclear Physics 28,7 (1978); 4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 1,256 (1977); Report other than progress report: INDC(CCP)-118  (1977)"
"40596011","40596.x4","Na-23","N,INL","CS","Cross section for 23Na(n,Inelastic)23Na","14.6","14.6","1"," ","Yu.E.Kozy,G.A.Prokopets","1978","Yadernaya Fizika 28,16 (1978); Soviet Journal of Nuclear Physics 28,7 (1978); 4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 1,256 (1977); Report other than progress report: INDC(CCP)-118  (1977)"
"40596037","40596.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","14.6","14.6","1"," ","Yu.E.Kozy,G.A.Prokopets","1978","Yadernaya Fizika 28,16 (1978); Soviet Journal of Nuclear Physics 28,7 (1978); 4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 1,256 (1977); Report other than progress report: INDC(CCP)-118  (1977)"
"40596037","40596.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","14.6","14.6","1"," ","Yu.E.Kozy,G.A.Prokopets","1978","Yadernaya Fizika 28,16 (1978); Soviet Journal of Nuclear Physics 28,7 (1978); 4.All Union Conf.on Neutron Phys.,Kiev,18-22 Apr 1977 1,256 (1977); Report other than progress report: INDC(CCP)-118  (1977)"
"40680005","40680.x4","Na-23","N,INL","CS","Partial cross section for 23Na(n,Inelastic)23Na","0.6","1.2","4"," ","N.P.Glazkov","1963","Atomnaya Energiya 15,(5),416 (1963); Atomnaya Energiya 14,(4),400 (1963); Soviet Atomic Energy 15,1173 (1963); Soviet Atomic Energy 14,405 (1963); J. Nuclear Energy,Part A+B (Reactor Sci.Techn.) 18,656 (1964)"
"40685004","40685.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","0.5","0.8","2"," ","I.A.Korzh,N.S.Kopytin,M.V.Pasechnik,N.M.Pravdivyj,N.T.Skljar,I.A.Totskiy","1964","Atomnaya Energiya 16,(3),260 (1964); Soviet Atomic Energy 16,312 (1964); J. Nuclear Energy,Part A+B (Reactor Sci.Techn.) 19,141 (1965)"
"40685005","40685.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.5","0.8","16"," ","I.A.Korzh,N.S.Kopytin,M.V.Pasechnik,N.M.Pravdivyj,N.T.Skljar,I.A.Totskiy","1964","Atomnaya Energiya 16,(3),260 (1964); Soviet Atomic Energy 16,312 (1964); J. Nuclear Energy,Part A+B (Reactor Sci.Techn.) 19,141 (1965)"
"40688003","40688.x4","Na-23","N,G","CS","(( Spectrum average Cross section for 23Na(n,gamma)24Na )/( Spectrum average Cross section for 235U(n,Fission) ))","2.53e-08","2.53e-08","1"," ","I.I.Bondarenko,V.I.Golubev,A.V.Zvonarev,M.N.Nikolaev,M.Ju.Orlov,O.P.Uznadze","1964","Atomnaya Energiya 17,(2),113 (1964); Soviet Atomic Energy 17,821 (1964)"
"40688003","40688.x4","Na-23","N,G","CS","(( Spectrum average Cross section for 23Na(n,gamma)24Na )/( Spectrum average Cross section for 235U(n,Fission) ))","2.53e-08","2.53e-08","1"," ","I.I.Bondarenko,V.I.Golubev,A.V.Zvonarev,M.N.Nikolaev,M.Ju.Orlov,O.P.Uznadze","1964","Atomnaya Energiya 17,(2),113 (1964); Soviet Atomic Energy 17,821 (1964)"
"40706003","40706.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","2.0","2.0","1"," ","L.Ya.Kazakova,V.E.Kolesov,V.I.Popov,O.A.Sal'Nikov,V.M.Sluchevskaya,V.I.Trykova","1965","Report containing conference proc.: EANDC-50 200 (1965); Nuclear Structure Conf.,Antwerp 1965 ,576(200) (1965)"
"40763002","40763.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","0.3","0.3","1"," ","I.A.Korzh,N.T.Skljar","1963","Ukrainskii Fizichnii Zhurnal 8,1389 (1963)"
"40763003","40763.x4","Na-23","N,EL","DA","Differential c/s with respect to angle for 23Na(n,Elastic)23Na","0.3","0.3","8"," ","I.A.Korzh,N.T.Skljar","1963","Ukrainskii Fizichnii Zhurnal 8,1389 (1963)"
"40781002","40781.x4","Na-23","N,NON","CS","Cross section for 23Na(n,Nonelastic)","0.77","1.0","2"," ","K.R.Poze,N.P.Glazkov","1956","Zhurnal Eksperimental'noi i Teoret. Fiziki 30,1017 (1956); Soviet Physics - JETP 3,745 (1956)"
"40782023","40782.x4","Na-23","N,NON","CS","Cross section for 23Na(n,Nonelastic)","2.5","2.5","1"," ","V.I.Strizhak","1956","Zhurnal Eksperimental'noi i Teoret. Fiziki 31,(5),907 (1956); Soviet Physics - JETP 4,769 (1957)"
"41245002","41245.x4","Na-23","N,INL","CS","Partial gamma-production cross section for 23Na(n,Inelastic)23Na","3.0","3.0","4"," ","A.I.Lashuk,I.P.Sadokhin","1996","Vop. At.Nauki i Tekhn.,Ser.Yadernye Konstanty 1996,(2),59 (1996); Vop. At.Nauki i Tekhn.,Ser.Yadernye Konstanty 1994,(1),26 (1994)"
"41256002","41256.x4","Na-23","N,NON","CS","Cross section for 23Na(n,Nonelastic)","2.5","2.5","1"," ","G.N.Lovchikova,O.A.Sal'Nikov","1961","Neitronnaya Fizika,Moskva 1961 294 (1961); Sov.Progr.in Neutr.Phys.,New York 1961 216 (1961)"
"41298002","41298.x4","Na-23","N,2N","CS","Cross section for 23Na(n,2n)22Na","14.1","14.1","1"," ","A.A.Filatenkov,S.V.Chuvaev,V.A.Yakovlev,A.V.Malyshenkov,S.K.Vasil'Ev","1999","Report other than progress report: RI-252  (1999); Report other than progress report: INDC(CCP)-402  (1997); Conf.on Nucl.Data for Sci.and Techn.,Trieste 1997 1,598 (1997)"
"41373002","41373.x4","Na-23","N,G","CS","(( Fast reactor neutron spectrum average Cross section for 23Na(n,gamma)24Na )/( Fast reactor neutron spectrum average Cross section for 235U(n,Fission) ))","1.0","1.0","1"," ","L.N.Yurova,A.V.Bushuev,V.M.Duvanov,A.F.Kozhin,A.M.Sirotkin","1973","Atomnaya Energiya 35,(10),47 (1973)"
"41373002","41373.x4","Na-23","N,G","CS","(( Fast reactor neutron spectrum average Cross section for 23Na(n,gamma)24Na )/( Fast reactor neutron spectrum average Cross section for 235U(n,Fission) ))","1.0","1.0","1"," ","L.N.Yurova,A.V.Bushuev,V.M.Duvanov,A.F.Kozhin,A.M.Sirotkin","1973","Atomnaya Energiya 35,(10),47 (1973)"
"41614002","41614.x4","Na-23","N,2N","CS","Cross section for 23Na(n,2n)22Na","13.56","14.78","7"," ","A.A.Filatenkov","2016","Report other than progress report: INDC(CCP)-0460  (2016)"
"V0102021","V0102.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","0.03","0.03","1"," ","Z.Y.Bao,H.Beer,F.Kaeppeler,F.Voss,K.Wisshak,T.Rauscher","2000","Atomic Data and Nuclear Data Tables 76,70 (2000); Report containing conference proc.: EUR-23883 55 (2010); Astrophysical Journal,Supplement 80,403 (1992); Atomic Data and Nuclear Data Tables 36,411 (1987)"
"V0102021","V0102.x4","Na-23","N,G","CS","Maxwellian average Cross section for 23Na(n,gamma)24Na","0.03","0.03","1"," ","Z.Y.Bao,H.Beer,F.Kaeppeler,F.Voss,K.Wisshak,T.Rauscher","2000","Atomic Data and Nuclear Data Tables 76,70 (2000); Report containing conference proc.: EUR-23883 55 (2010); Astrophysical Journal,Supplement 80,403 (1992); Atomic Data and Nuclear Data Tables 36,411 (1987)"
"V1001060","V1001.x4","Na-23","N,EL","CS","Cross section for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,EL","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,EL","CS","Cross section for 23Na(n,gamma)24mNa","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,EL","CS","Scattering radius for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24mNa","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Cross section for 23Na(n,gamma)24mNa","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Scattering radius for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001060","V1001.x4","Na-23","N,G","CS","Scattering radius for 23Na(n,Elastic)23Na","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
